rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
7457,100,html-slider-response,3,30056,0.0-2.0-0.0,NA,"<b>Nina:</b><em> David is right that Ann stole the money.</em><br> <b>Charlie:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Charlie's rejection of Nina's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
7142,100,html-slider-response,4,37198,0.0-2.0-0.1,NA,"<b>Oliver:</b><em> Lucy forgave Danny, who ate the last cupcake.</em><br> <b>Frank:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Frank's rejection of Oliver's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
4439,100,html-slider-response,5,41638,0.0-2.0-0.2,NA,"<b>Nora:</b><em> Tony discovered that Lucy broke the plate.</em><br> <b>Vincent:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Vincent's rejection of Nora's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
3655,100,html-slider-response,6,45293,0.0-2.0-0.3,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
6585,88,html-slider-response,7,51879,0.0-2.0-0.4,NA,"<b>Leo:</b><em> Greg, who bought a new car, has a driver's license.</em><br> <b>Alice:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Alice's rejection of Leo's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
4079,83,html-slider-response,8,55971,0.0-2.0-0.5,NA,"<b>William:</b><em> Emma confessed that Raul cheated on his wife.</em><br> <b>Bob:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Bob's rejection of William's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
5361,100,html-slider-response,9,61333,0.0-2.0-0.6,NA,"<b>Dawn:</b><em> Patricia knows that Dustin lost his key.</em><br> <b>Clare:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Clare's rejection of Dawn's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
9332,81,html-slider-response,10,70666,0.0-2.0-0.7,NA,"<b>Grace:</b><em> Sophia confirmed that Jack saw the murder.</em><br> <b>Steven:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Steven's rejection of Grace's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
4505,0,html-slider-response,11,75172,0.0-2.0-0.8,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
10148,"{""P0_Q0"":null,""age"":""42"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,85382,0.0-3.0,NA,NA,NA,[],46012a28-e63f-4fc9-aa44-7641ec8f7e6e,2024-07-19 16:42:44 CEST
10268,"{""Q0"":""Linda""}",survey-text,0,10300,0.0-0.0-0.0,TRUE,NA,NA,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
1454,0,html-button-response,1,11757,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
12491,0,html-button-response,2,24252,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
12380,22,html-slider-response,3,36636,0.0-2.0-0.0,NA,"<b>Frank:</b><em> Ann criticized Raul, who cheated on his wife.</em><br> <b>Alice:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Alice's rejection of Frank's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
9875,73,html-slider-response,4,46515,0.0-2.0-0.1,NA,"<b>Oliver:</b><em> David knows that Ann stole the money.</em><br> <b>Grace:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Grace's rejection of Oliver's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
5348,100,html-slider-response,5,51867,0.0-2.0-0.2,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
4965,94,html-slider-response,6,56843,0.0-2.0-0.3,NA,"<b>Chloe:</b><em> Linda is right that Danny ate the last cupcake.</em><br> <b>Charlie:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Charlie's rejection of Chloe's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
8724,77,html-slider-response,7,65571,0.0-2.0-0.4,NA,"<b>Nina:</b><em> Sophia confessed that Jack saw the murder.</em><br> <b>Isabel:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Isabel's rejection of Nina's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
9501,32,html-slider-response,8,75075,0.0-2.0-0.5,NA,"<b>William:</b><em> Tony confirmed that Lucy broke the plate.</em><br> <b>Ken:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Ken's rejection of William's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
5532,0,html-slider-response,9,80611,0.0-2.0-0.6,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
5989,26,html-slider-response,10,86603,0.0-2.0-0.7,NA,"<b>Vincent:</b><em> Mia discovered that Greg bought a new car.</em><br> <b>Nora:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Nora's rejection of Vincent's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
6997,10,html-slider-response,11,93603,0.0-2.0-0.8,NA,"<b>Charlotte:</b><em> Dustin, who lost his key, feels upset.</em><br> <b>Bob:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Bob's rejection of Charlotte's utterance?",50,NA,959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
23066,"{""P0_Q0"":null,""age"":""50"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""Thank you.""}",survey,12,116790,0.0-3.0,NA,NA,NA,[],959bead5-4dd6-433b-ba5e-b394ebbd6e67,2024-07-19 16:44:09 CEST
12623,"{""Q0"":""Linda""}",survey-text,0,12648,0.0-0.0-0.0,TRUE,NA,NA,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
1803,0,html-button-response,1,14455,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
11275,0,html-button-response,2,25732,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
10407,82,html-slider-response,3,36147,0.0-2.0-0.0,NA,"<b>Charlotte:</b><em> David discovered that Ann stole the money.</em><br> <b>Noah:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Noah's rejection of Charlotte's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
5241,0,html-slider-response,4,41390,0.0-2.0-0.1,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
5843,88,html-slider-response,5,47235,0.0-2.0-0.2,NA,"<b>Ken:</b><em> Mia confessed that Greg bought a new car.</em><br> <b>Charlie:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Charlie's rejection of Ken's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
4558,90,html-slider-response,6,51795,0.0-2.0-0.3,NA,"<b>Chloe:</b><em> Patricia confirmed that Dustin lost his key.</em><br> <b>Leo:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Leo's rejection of Chloe's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
4880,91,html-slider-response,7,56676,0.0-2.0-0.4,NA,"<b>Nora:</b><em> Tony knows that Lucy broke the plate.</em><br> <b>Nina:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Nina's rejection of Nora's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
7944,93,html-slider-response,8,64623,0.0-2.0-0.5,NA,"<b>Vincent:</b><em> Jack, who saw the murder, ran away.</em><br> <b>Oliver:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Oliver's rejection of Vincent's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
8278,92,html-slider-response,9,72902,0.0-2.0-0.6,NA,"<b>Grace:</b><em> Lucy forgave Danny, who ate the last cupcake.</em><br> <b>Bob:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Bob's rejection of Grace's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
7348,89,html-slider-response,10,80253,0.0-2.0-0.7,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
9701,85,html-slider-response,11,89957,0.0-2.0-0.8,NA,"<b>Alice:</b><em> Emma is right that Raul cheated on his wife.</em><br> <b>Frank:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Frank's rejection of Alice's utterance?",50,NA,6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
12705,"{""P0_Q0"":null,""age"":""24"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,102787,0.0-3.0,NA,NA,NA,[],6e8f197c-0147-4573-ad62-16a0094e4a0c,2024-07-19 16:44:51 CEST
14620,"{""Q0"":""susan""}",survey-text,0,14641,0.0-0.0-0.0,TRUE,NA,NA,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
1669,0,html-button-response,1,16313,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
3706,0,html-button-response,2,20023,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
12593,76,html-slider-response,3,32622,0.0-2.0-0.0,NA,"<b>William:</b><em> David discovered that Ann stole the money.</em><br> <b>Ken:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Ken's rejection of William's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
13307,71,html-slider-response,4,45933,0.0-2.0-0.1,NA,"<b>Alice:</b><em> Emma confessed that Raul cheated on his wife.</em><br> <b>Bob:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Bob's rejection of Alice's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
6535,75,html-slider-response,5,52471,0.0-2.0-0.2,NA,"<b>Grace:</b><em> The chef scolded Lucy, who broke the plate.</em><br> <b>Steven:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Steven's rejection of Grace's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
2588,63,html-slider-response,6,55062,0.0-2.0-0.3,NA,"<b>Clare:</b><em> Patricia knows that Dustin lost his key.</em><br> <b>Vincent:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Vincent's rejection of Clare's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
7055,11,html-slider-response,7,62120,0.0-2.0-0.4,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
6278,68,html-slider-response,8,68401,0.0-2.0-0.5,NA,"<b>Frank:</b><em> Linda confirmed that Danny ate the last cupcake.</em><br> <b>Charlie:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Charlie's rejection of Frank's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
4212,68,html-slider-response,9,72617,0.0-2.0-0.6,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
9967,19,html-slider-response,10,82587,0.0-2.0-0.7,NA,"<b>Leo:</b><em> Mia is right that Greg bought a new car.</em><br> <b>Oliver:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Oliver's rejection of Leo's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
7049,57,html-slider-response,11,89638,0.0-2.0-0.8,NA,"<b>Chloe:</b><em> Jack, who saw the murder, ran away.</em><br> <b>Dawn:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Dawn's rejection of Chloe's utterance?",50,NA,c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
11489,"{""P0_Q0"":null,""age"":""36"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,101200,0.0-3.0,NA,NA,NA,[],c41d36f6-1f48-4eeb-b7bc-067f3eb5f108,2024-07-19 16:46:19 CEST
10270,"{""Q0"":""Susan""}",survey-text,0,10298,0.0-0.0-0.0,TRUE,NA,NA,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
1759,0,html-button-response,1,12066,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
24902,0,html-button-response,2,36973,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
8563,42,html-slider-response,3,45541,0.0-2.0-0.0,NA,"<b>Steven:</b><em> The boss condemned Dustin, who lost his key.</em><br> <b>Frank:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Frank's rejection of Steven's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
12317,34,html-slider-response,4,57865,0.0-2.0-0.1,NA,"<b>Nina:</b><em> Jack, who saw the murder, ran away.</em><br> <b>Leo:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Leo's rejection of Nina's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
6984,45,html-slider-response,5,64854,0.0-2.0-0.2,NA,"<b>Charlotte:</b><em> Emma knows that Raul cheated on his wife.</em><br> <b>Alice:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Alice's rejection of Charlotte's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
5401,42,html-slider-response,6,70259,0.0-2.0-0.3,NA,"<b>Ken:</b><em> Linda discovered that Danny ate the last cupcake.</em><br> <b>Nora:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Nora's rejection of Ken's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
4314,68,html-slider-response,7,74578,0.0-2.0-0.4,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
6965,50,html-slider-response,8,81551,0.0-2.0-0.5,NA,"<b>Dawn:</b><em> David confessed that Ann stole the money.</em><br> <b>Charlie:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Charlie's rejection of Dawn's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
5653,3,html-slider-response,9,87213,0.0-2.0-0.6,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
6241,50,html-slider-response,10,93459,0.0-2.0-0.7,NA,"<b>Bob:</b><em> Tony confirmed that Lucy broke the plate.</em><br> <b>Noah:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Noah's rejection of Bob's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
9076,50,html-slider-response,11,102541,0.0-2.0-0.8,NA,"<b>Isabel:</b><em> Mia is right that Greg bought a new car.</em><br> <b>William:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is William's rejection of Isabel's utterance?",50,NA,22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
8198,"{""P0_Q0"":null,""age"":""34"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,110951,0.0-3.0,NA,NA,NA,[],22cfe06d-aa84-45b4-839f-b63121d92635,2024-07-19 16:46:53 CEST
8219,"{""Q0"":""Linda""}",survey-text,0,8256,0.0-0.0-0.0,TRUE,NA,NA,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
2073,0,html-button-response,1,10336,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
12814,0,html-button-response,2,23154,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy makes a statement and Lenny rejects it.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens doesn't like hiking. </i> <br> <b>Lenny</b>: <i> No, he likes hiking. </i> </p>  <p style='text-align:left'>We ask you to rate the naturalness of the rejection. You will give your response on a slider marked 'totally natural' at one end and 'totally unnatural' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
9444,84,html-slider-response,3,32604,0.0-2.0-0.0,NA,"<b>Charlotte:</b><em> David confessed that Ann stole the money.</em><br> <b>Chloe:</b><em>  No, she didn't steal the money.</em> <br> <br> How natural is Chloe's rejection of Charlotte's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
6013,71,html-slider-response,4,38622,0.0-2.0-0.1,NA,"<b>Steven:</b><em> Tony discovered that Lucy broke the plate.</em><br> <b>Oliver:</b><em>  No, she didn't break the plate.</em> <br> <br> How natural is Oliver's rejection of Steven's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
4797,74,html-slider-response,5,43424,0.0-2.0-0.2,NA,"<b>Frank:</b><em> Greg, who bought a new car, has a driver's license.</em><br> <b>Nina:</b><em>  No, he didn't buy a new car.</em> <br> <br> How natural is Nina's rejection of Frank's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
3944,70,html-slider-response,6,47374,0.0-2.0-0.3,NA,"<b>Alice:</b><em> The boss condemned Dustin, who lost his key.</em><br> <b>Nora:</b><em>  No, he didn't lose his key.</em> <br> <br> How natural is Nora's rejection of Alice's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
4628,29,html-slider-response,7,52006,0.0-2.0-0.4,NA,"<b>Mary:</b><em> Arthur took a French course.</em><br> <b>Lily:</b><em> No, he took a Spanish course.</em> <br> <br> How natural is Lily's rejection of Mary's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
3645,70,html-slider-response,8,55656,0.0-2.0-0.5,NA,"<b>Charlie:</b><em> Linda knows that Danny ate the last cupcake.</em><br> <b>Isabel:</b><em>  No, he didn't eat the last cupcake.</em> <br> <br> How natural is Isabel's rejection of Charlie's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
4646,0,html-slider-response,9,60307,0.0-2.0-0.6,NA,"<b>Robert:</b><em> Betsy has a cat.</em><br> <b>Maximilian:</b><em> No, she doesn't like apples.</em> <br> <br> How natural is Maximilian's rejection of Robert's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
6729,71,html-slider-response,10,67040,0.0-2.0-0.7,NA,"<b>Leo:</b><em> Sophia is right that Jack saw the murder.</em><br> <b>Vincent:</b><em>  No, he didn't see the murder.</em> <br> <br> How natural is Vincent's rejection of Leo's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
4766,70,html-slider-response,11,71810,0.0-2.0-0.8,NA,"<b>Ken:</b><em> Emma confirmed that Raul cheated on his wife.</em><br> <b>Clare:</b><em>  No, he didn't cheat on his wife.</em> <br> <br> How natural is Clare's rejection of Ken's utterance?",50,NA,56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
29898,"{""P0_Q0"":null,""age"":""41"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""I enjoyed doing this study.  I would be interested in doing similar studies in the near future.""}",survey,12,101780,0.0-3.0,NA,NA,NA,[],56f789fc-611c-4965-afb3-643a8cbea8b4,2024-07-19 16:46:59 CEST
9350,"{""Q0"":""Barbara""}",survey-text,0,9365,0.0-0.0-0.0,TRUE,NA,NA,NA,4d34b46e-97b5-4985-b839-3b8cef06b553,2024-07-19 16:47:18 CEST
1477,0,html-button-response,1,10843,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,4d34b46e-97b5-4985-b839-3b8cef06b553,2024-07-19 16:47:18 CEST
