rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
3098,96,html-slider-response,11,124215,0.0-2.0-0.8,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,d143e9df-c90e-4f5d-821a-0101b5b24939,2024-07-19 15:27:46 CEST
12734,"{""P0_Q0"":null,""age"":""28"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,137202,0.0-3.0,NA,NA,NA,[],d143e9df-c90e-4f5d-821a-0101b5b24939,2024-07-19 15:27:46 CEST
5693,"{""Q0"":""Jessica""}",survey-text,0,5712,0.0-0.0-0.0,TRUE,NA,NA,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
1374,0,html-button-response,1,7088,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
7390,0,html-button-response,2,14479,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
18839,26,html-slider-response,3,33320,0.0-2.0-0.0,NA,<b>Oliver:</b><em>  Did Emma confess that Raul cheated on his wife?</em> <br> <br> Is Oliver asking whether Raul cheated on his wife?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
4631,100,html-slider-response,4,37952,0.0-2.0-0.1,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
6909,0,html-slider-response,5,44863,0.0-2.0-0.2,NA,<b>Noah:</b><em>  Does Patricia know that Dustin lost his key?</em> <br> <br> Is Noah asking whether Dustin lost his key?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
3351,0,html-slider-response,6,48215,0.0-2.0-0.3,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
8639,94,html-slider-response,7,56856,0.0-2.0-0.4,NA,<b>Clare:</b><em>  Is Linda right that Danny ate the last cupcake?</em> <br> <br> Is Clare asking whether Danny ate the last cupcake?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
6518,0,html-slider-response,8,63375,0.0-2.0-0.5,NA,<b>Isabel:</b><em>  Did Mia discover that Greg bought a new car?</em> <br> <br> Is Isabel asking whether Greg bought a new car?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
24681,0,html-slider-response,9,88058,0.0-2.0-0.6,NA,"<b>Charlotte:</b><em> Did Lucy, who broke the plate, apologize?</em> <br> <br> Is Charlotte asking whether Lucy broke the plate?",50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
4974,36,html-slider-response,10,93033,0.0-2.0-0.7,NA,<b>Bob:</b><em>  Did David confirm that Ann stole the money?</em> <br> <br> Is Bob asking whether Ann stole the money?,50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
3487,0,html-slider-response,11,96522,0.0-2.0-0.8,NA,"<b>Nina:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Nina asking whether Jack saw the murder?",50,NA,c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
19953,"{""P0_Q0"":null,""age"":""24"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""none""}",survey,12,116537,0.0-3.0,NA,NA,NA,[],c9d6922b-f579-4c26-81dc-9e4398c71ae7,2024-07-19 15:28:34 CEST
12634,"{""Q0"":""Sarah""}",survey-text,0,12660,0.0-0.0-0.0,TRUE,NA,NA,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
1982,0,html-button-response,1,14644,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
55135,0,html-button-response,2,69779,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
16549,100,html-slider-response,3,86331,0.0-2.0-0.0,NA,<b>Alice:</b><em>  Did Linda discover that Danny ate the last cupcake?</em> <br> <br> Is Alice asking whether Danny ate the last cupcake?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
9294,37,html-slider-response,4,95627,0.0-2.0-0.1,NA,<b>William:</b><em>  Did David confirm that Ann stole the money?</em> <br> <br> Is William asking whether Ann stole the money?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
11279,13,html-slider-response,5,106907,0.0-2.0-0.2,NA,"<b>Noah:</b><em> Did Jack, who saw the murder, run away?</em> <br> <br> Is Noah asking whether Jack saw the murder?",50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
11223,0,html-slider-response,6,118131,0.0-2.0-0.3,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
18479,75,html-slider-response,7,136611,0.0-2.0-0.4,NA,<b>Grace:</b><em>  Is Patricia right that Dustin lost his key?</em> <br> <br> Is Grace asking whether Dustin lost his key?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
3351,65,html-slider-response,8,139963,0.0-2.0-0.5,NA,"<b>Charlie:</b><em> Did Ann criticize Raul, who cheated on his wife?</em> <br> <br> Is Charlie asking whether Raul cheated on his wife?",50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
11855,4,html-slider-response,9,151819,0.0-2.0-0.6,NA,<b>Clare:</b><em>  Does Mia know that Greg bought a new car?</em> <br> <br> Is Clare asking whether Greg bought a new car?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
6232,100,html-slider-response,10,158052,0.0-2.0-0.7,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
8942,10,html-slider-response,11,166995,0.0-2.0-0.8,NA,<b>Nina:</b><em>  Did Tony confess that Lucy broke the plate?</em> <br> <br> Is Nina asking whether Lucy broke the plate?,50,NA,2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
31736,"{""P0_Q0"":null,""age"":""29"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""none""}",survey,12,198804,0.0-3.0,NA,NA,NA,[],2ba11c52-fc5e-4477-8ab5-3b40afa48eb7,2024-07-19 15:28:38 CEST
11136,"{""Q0"":""Barbara""}",survey-text,0,11164,0.0-0.0-0.0,TRUE,NA,NA,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
1779,0,html-button-response,1,12944,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
21429,0,html-button-response,2,34376,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
8096,0,html-slider-response,3,42475,0.0-2.0-0.0,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
8082,100,html-slider-response,4,50559,0.0-2.0-0.1,NA,<b>Oliver:</b><em>  Is Patricia right that Dustin lost his key?</em> <br> <br> Is Oliver asking whether Dustin lost his key?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
6165,100,html-slider-response,5,56725,0.0-2.0-0.2,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
10871,13,html-slider-response,6,67597,0.0-2.0-0.3,NA,"<b>Chloe:</b><em> Did Lucy, who broke the plate, apologize?</em> <br> <br> Is Chloe asking whether Lucy broke the plate?",50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
8127,6,html-slider-response,7,75725,0.0-2.0-0.4,NA,<b>William:</b><em>  Does Linda know that Danny ate the last cupcake?</em> <br> <br> Is William asking whether Danny ate the last cupcake?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
8783,2,html-slider-response,8,84508,0.0-2.0-0.5,NA,"<b>Steven:</b><em> Did Ann criticize Raul, who cheated on his wife?</em> <br> <br> Is Steven asking whether Raul cheated on his wife?",50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
8100,8,html-slider-response,9,92608,0.0-2.0-0.6,NA,<b>Leo:</b><em>  Did Mia confess that Greg bought a new car?</em> <br> <br> Is Leo asking whether Greg bought a new car?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
7534,95,html-slider-response,10,100142,0.0-2.0-0.7,NA,<b>Dawn:</b><em>  Did Sophia confirm that Jack saw the murder?</em> <br> <br> Is Dawn asking whether Jack saw the murder?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
7683,14,html-slider-response,11,107825,0.0-2.0-0.8,NA,<b>Nora:</b><em>  Did David discover that Ann stole the money?</em> <br> <br> Is Nora asking whether Ann stole the money?,50,NA,db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
12430,"{""P0_Q0"":null,""age"":""22"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,120305,0.0-3.0,NA,NA,NA,[],db97eece-b229-4df0-8324-522f8b5c26c0,2024-07-19 15:28:46 CEST
16629,"{""Q0"":""Mary""}",survey-text,0,16643,0.0-0.0-0.0,TRUE,NA,NA,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
1829,0,html-button-response,1,18474,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
16831,0,html-button-response,2,35306,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
15390,0,html-slider-response,3,50698,0.0-2.0-0.0,NA,"<b>Nina:</b><em> Did Jack, who saw the murder, run away?</em> <br> <br> Is Nina asking whether Jack saw the murder?",50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
13662,6,html-slider-response,4,64362,0.0-2.0-0.1,NA,<b>Dawn:</b><em>  Does Tony know that Lucy broke the plate?</em> <br> <br> Is Dawn asking whether Lucy broke the plate?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
12551,86,html-slider-response,5,76914,0.0-2.0-0.2,NA,<b>Noah:</b><em>  Did Emma confirm that Raul cheated on his wife?</em> <br> <br> Is Noah asking whether Raul cheated on his wife?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
12111,100,html-slider-response,6,89026,0.0-2.0-0.3,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
9006,8,html-slider-response,7,98033,0.0-2.0-0.4,NA,<b>Ken:</b><em>  Did Mia discover that Greg bought a new car?</em> <br> <br> Is Ken asking whether Greg bought a new car?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
8895,86,html-slider-response,8,106929,0.0-2.0-0.5,NA,<b>Leo:</b><em>  Is David right that Ann stole the money?</em> <br> <br> Is Leo asking whether Ann stole the money?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
10232,5,html-slider-response,9,117161,0.0-2.0-0.6,NA,"<b>Alice:</b><em> Did Lucy forgive Danny, who ate the last cupcake?</em> <br> <br> Is Alice asking whether Danny ate the last cupcake?",50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
8631,0,html-slider-response,10,125793,0.0-2.0-0.7,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
11816,11,html-slider-response,11,137609,0.0-2.0-0.8,NA,<b>Bob:</b><em>  Did Patricia confess that Dustin lost his key?</em> <br> <br> Is Bob asking whether Dustin lost his key?,50,NA,5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
15415,"{""P0_Q0"":null,""age"":""65"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,153068,0.0-3.0,NA,NA,NA,[],5ea9074e-4ff6-4c30-92db-6ddc81a99151,2024-07-19 15:28:55 CEST
7715,"{""Q0"":""Jennifer""}",survey-text,0,7738,0.0-0.0-0.0,TRUE,NA,NA,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
1165,0,html-button-response,1,8905,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
11063,0,html-button-response,2,19970,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
11572,2,html-slider-response,3,31546,0.0-2.0-0.0,NA,<b>Steven:</b><em>  Does Emma know that Raul cheated on his wife?</em> <br> <br> Is Steven asking whether Raul cheated on his wife?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
11514,100,html-slider-response,4,43062,0.0-2.0-0.1,NA,<b>Frank:</b><em>  Is Linda right that Danny ate the last cupcake?</em> <br> <br> Is Frank asking whether Danny ate the last cupcake?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
6628,100,html-slider-response,5,49691,0.0-2.0-0.2,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
15849,9,html-slider-response,6,65547,0.0-2.0-0.3,NA,<b>Isabel:</b><em>  Did Mia confess that Greg bought a new car?</em> <br> <br> Is Isabel asking whether Greg bought a new car?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
13174,70,html-slider-response,7,78723,0.0-2.0-0.4,NA,<b>Alice:</b><em>  Did Tony confirm that Lucy broke the plate?</em> <br> <br> Is Alice asking whether Lucy broke the plate?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
7534,0,html-slider-response,8,86260,0.0-2.0-0.5,NA,"<b>Charlie:</b><em> Did Jack, who saw the murder, run away?</em> <br> <br> Is Charlie asking whether Jack saw the murder?",50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
7477,0,html-slider-response,9,93739,0.0-2.0-0.6,NA,"<b>Dawn:</b><em> Did the manager report Ann, who stole the money?</em> <br> <br> Is Dawn asking whether Ann stole the money?",50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
4857,0,html-slider-response,10,98598,0.0-2.0-0.7,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
7902,3,html-slider-response,11,106501,0.0-2.0-0.8,NA,<b>Leo:</b><em>  Did Patricia discover that Dustin lost his key?</em> <br> <br> Is Leo asking whether Dustin lost his key?,50,NA,16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
8140,"{""P0_Q0"":null,""age"":""31"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,114731,0.0-3.0,NA,NA,NA,[],16ac59cd-1ae1-4265-b3af-4cb7956ddb71,2024-07-19 15:30:15 CEST
7676,"{""Q0"":""Mary""}",survey-text,0,7688,0.0-0.0-0.0,TRUE,NA,NA,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
1055,0,html-button-response,1,8744,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
5891,0,html-button-response,2,14636,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
14582,100,html-slider-response,3,29218,0.0-2.0-0.0,NA,<b>Vincent:</b><em>  Is David right that Ann stole the money?</em> <br> <br> Is Vincent asking whether Ann stole the money?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
3730,0,html-slider-response,4,32950,0.0-2.0-0.1,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
5468,0,html-slider-response,5,38418,0.0-2.0-0.2,NA,<b>Grace:</b><em>  Did Sophia confess that Jack saw the murder?</em> <br> <br> Is Grace asking whether Jack saw the murder?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
5654,100,html-slider-response,6,44073,0.0-2.0-0.3,NA,<b>Noah:</b><em>  Does Emma know that Raul cheated on his wife?</em> <br> <br> Is Noah asking whether Raul cheated on his wife?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
6927,100,html-slider-response,7,51000,0.0-2.0-0.4,NA,<b>Oliver:</b><em>  Did Patricia confirm that Dustin lost his key?</em> <br> <br> Is Oliver asking whether Dustin lost his key?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
5503,0,html-slider-response,8,56503,0.0-2.0-0.5,NA,"<b>Nina:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Nina asking whether Greg bought a new car?",50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
6814,100,html-slider-response,9,63318,0.0-2.0-0.6,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
15513,100,html-slider-response,10,78832,0.0-2.0-0.7,NA,<b>Charlie:</b><em>  Did Linda discover that Danny ate the last cupcake?</em> <br> <br> Is Charlie asking whether Danny ate the last cupcake?,50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
7947,0,html-slider-response,11,86779,0.0-2.0-0.8,NA,"<b>Ken:</b><em> Did the chef scold Lucy, who broke the plate?</em> <br> <br> Is Ken asking whether Lucy broke the plate?",50,NA,8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
9535,"{""P0_Q0"":null,""age"":""40"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,96351,0.0-3.0,NA,NA,NA,[],8a8d191d-40eb-4908-b4cc-44416fcc1e9e,2024-07-19 15:30:29 CEST
11034,"{""Q0"":""Margaret""}",survey-text,0,11045,0.0-0.0-0.0,TRUE,NA,NA,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
1860,0,html-button-response,1,12906,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
13838,0,html-button-response,2,26745,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
6278,0,html-slider-response,3,33024,0.0-2.0-0.0,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
8188,90,html-slider-response,4,41213,0.0-2.0-0.1,NA,<b>Nina:</b><em>  Does Mia know that Greg bought a new car?</em> <br> <br> Is Nina asking whether Greg bought a new car?,50,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
10054,0,html-slider-response,5,51269,0.0-2.0-0.2,NA,<b>Grace:</b><em>  Did David discover that Ann stole the money?</em> <br> <br> Is Grace asking whether Ann stole the money?,50,NA,26869c81-dda4-4131-b0cb-918761d58358,2024-07-19 15:31:14 CEST
